dteday,season,mnth,holiday,weekday,temp,atemp,hum,windspeed,rentals
2011-11-04,winter,November,0,Friday,61.7659754,68.30528000000001,62.25000000000001,18.209193,4046
2011-11-05,winter,November,0,Saturday,56.1080246,61.14686,51.916700000000006,12.667153999999998,3926
2011-11-06,winter,November,0,Sunday,57.7069754,64.61222000000001,73.4583,6.167631399999999,3649
2011-11-07,winter,November,0,Monday,61.150999999999996,68.07839,75.875,3.834075,4035
2011-11-08,winter,November,0,Tuesday,62.134975399999995,69.10214,72.1667,4.6255125,4205
2011-11-09,winter,November,0,Wednesday,61.52,68.81711,75.83330000000001,4.1671186,4109
2011-11-10,winter,November,0,Thursday,60.044,65.63489,81.3333,12.667489000000002,2933
2011-11-11,winter,November,1,Friday,55.9235246,59.61353,44.625,21.083225,3368
2011-11-12,winter,November,0,Saturday,58.322024600000006,64.21477999999999,55.2917,14.208154,4067
2011-11-13,winter,November,0,Sunday,64.5334754,70.7495,45.8333,18.875307,3717
2011-11-14,winter,November,0,Monday,71.114,79.21508,58.7083,20.541932,4486
2011-11-15,winter,November,0,Tuesday,71.114,77.68211,68.875,13.375411,4195
2011-11-16,winter,November,0,Wednesday,65.7020246,72.67892,93.0,9.167543,1817
2011-11-17,winter,November,0,Thursday,57.2150246,61.08989,57.5833,20.459253999999998,3053
2011-11-18,winter,November,0,Friday,52.2335246,56.544889999999995,41.0,11.291711,3392
2011-11-19,winter,November,0,Saturday,56.2925246,61.203469999999996,50.208299999999994,15.041232,3663
2011-11-20,winter,November,0,Sunday,66.1939754,73.13522,68.4583,12.45865,3520
2011-11-21,winter,November,0,Monday,65.0255,72.05557999999999,91.0,9.249618,2765
2011-11-22,winter,November,0,Tuesday,62.7500246,69.95264,96.25,7.959064000000001,1607
2011-11-23,winter,November,0,Wednesday,64.5334754,70.74833,75.79169999999999,22.500275,2566
2011-11-24,winter,November,1,Thursday,59.551975399999996,65.52239,54.9167,11.209368000000001,1495
2011-11-25,winter,November,0,Friday,59.675,66.26039,64.375,6.6260186,2792
2011-11-26,winter,November,0,Saturday,59.736475399999996,66.65783,68.1667,4.5841936,3068
2011-11-27,winter,November,0,Sunday,65.8865246,73.02199999999999,69.8333,13.999918,3071
2011-11-28,winter,November,0,Monday,69.1566764,76.11098,74.3043,9.522174,3867
2011-11-29,winter,November,0,Tuesday,65.8249754,72.62375,83.08330000000001,17.292164,2914
2011-11-30,winter,November,0,Wednesday,55.985,60.00989,61.3333,18.167586,3613
2011-12-01,winter,December,0,Thursday,55.0625,59.49986,52.4583,14.750586,3727
2011-12-02,winter,December,0,Friday,55.1855246,61.82897,62.583299999999994,6.750518,3940
2011-12-03,winter,December,0,Saturday,54.0785246,59.954359999999994,61.291700000000006,6.4174811,3614
2011-12-04,winter,December,0,Sunday,56.4154754,63.419000000000004,77.5833,5.625206100000001,3485
2011-12-05,winter,December,0,Monday,60.4744754,67.45325,82.70830000000001,4.1679561000000005,3811
2011-12-06,winter,December,0,Tuesday,66.13250000000001,73.076,94.9583,15.583060999999999,2594
2011-12-07,winter,December,0,Wednesday,62.257999999999996,68.02214000000001,97.04169999999999,17.833725,705
2011-12-08,winter,December,0,Thursday,51.6184754,55.12442,57.99999999999999,16.083886,3322
2011-12-09,winter,December,0,Friday,53.4634754,60.578779999999995,69.58330000000001,5.5420188999999995,3620
2011-12-10,winter,December,0,Saturday,52.295,55.97708,50.74999999999999,15.625807,3190
2011-12-11,winter,December,0,Sunday,48.297475399999996,54.783860000000004,49.0,4.458293899999999,2743
2011-12-12,winter,December,0,Monday,49.588975399999995,56.31764,67.08330000000001,4.251150000000001,3310
2011-12-13,winter,December,0,Tuesday,52.8485,59.10242,59.0,9.41685,3523
2011-12-14,winter,December,0,Wednesday,55.4315,62.45258,66.375,4.0842061,3740
2011-12-15,winter,December,0,Thursday,63.180499999999995,69.10132999999999,63.416700000000006,17.958814,3709
2011-12-16,winter,December,0,Friday,59.675,64.38425000000001,50.0417,17.458525,3577
2011-12-17,winter,December,0,Saturday,51.064975399999994,54.44339,56.0833,16.292189,2739
2011-12-18,winter,December,0,Sunday,49.588975399999995,54.102109999999996,58.62500000000001,11.375193,2431
2011-12-19,winter,December,0,Monday,52.418024599999995,57.28397,63.74999999999999,11.584031999999999,3403
2011-12-20,winter,December,0,Tuesday,60.4744754,67.68086,59.5417,4.125243600000001,3750
2011-12-21,spring,December,0,Wednesday,63.6109754,70.52153,85.83330000000001,14.8338,2660
2011-12-22,spring,December,0,Thursday,63.2419754,70.35089,75.75,3.1674249999999997,3068
2011-12-23,spring,December,0,Friday,59.551975399999996,65.97617,68.625,18.374482,2209
2011-12-24,spring,December,0,Saturday,54.3245,58.931779999999996,54.25,12.750368,1011
2011-12-25,spring,December,0,Sunday,52.278985399999996,57.196490000000004,68.13040000000001,10.391097,754
2011-12-26,spring,December,1,Monday,55.7443382,60.39815,50.6957,16.044155,1317
2011-12-27,spring,December,0,Tuesday,55.985,61.48697,76.25,12.62615,1162
2011-12-28,spring,December,0,Wednesday,54.075794,57.19766,50.39130000000001,19.695387,2302
2011-12-29,spring,December,0,Thursday,50.3269754,55.750280000000004,57.4167,8.000604,2423
2011-12-30,spring,December,0,Friday,55.0010246,60.693079999999995,63.6667,9.000578999999998,2999
2011-12-31,spring,December,0,Saturday,62.257999999999996,69.27089000000001,61.583299999999994,14.750318,2485
2012-01-01,spring,January,0,Sunday,59.306,65.80589,69.25,12.875189,2294
2012-01-02,spring,January,1,Monday,52.1505734,54.707359999999994,38.130399999999995,22.087555,1951
2012-01-03,spring,January,0,Tuesday,43.07,43.36475,44.125,24.499957000000002,2236
2012-01-04,spring,January,0,Wednesday,39.9335,42.74033,41.4583,12.3749,2368
2012-01-05,spring,January,0,Thursday,51.6184754,57.05708,52.416700000000006,8.709128999999999,3272
2012-01-06,spring,January,0,Friday,56.6615246,62.62403,54.2083,11.249836,4098
2012-01-07,spring,January,0,Saturday,61.0279754,67.17011,53.1667,11.708786,4521
2012-01-08,spring,January,0,Sunday,56.9075,62.62322,46.5,12.833314000000001,3425
2012-01-09,spring,January,0,Monday,48.5435246,54.27311,70.1667,6.6263000000000005,2376
2012-01-10,spring,January,0,Tuesday,54.781764800000005,60.69434,64.65220000000001,12.565984,3598
2012-01-11,spring,January,0,Wednesday,52.2335246,57.45389,84.75,8.791807,2177
2012-01-12,spring,January,0,Thursday,60.228500000000004,66.37442,80.2917,12.124789000000002,4097
2012-01-13,spring,January,0,Friday,52.2335246,54.44258,50.74999999999999,25.333236,3214
2012-01-14,spring,January,0,Saturday,45.284,48.47783,45.75,12.541260999999999,2493
2012-01-15,spring,January,0,Sunday,44.3000246,46.54625,41.9167,16.834286,2311
2012-01-16,spring,January,1,Monday,46.022,49.15967,52.25,15.500986,2298
2012-01-17,spring,January,0,Tuesday,59.530573399999994,64.78502,71.6087,23.39171,2935
2012-01-18,spring,January,0,Wednesday,54.38597540000001,56.77286,44.333299999999994,27.833743,3376
2012-01-19,spring,January,0,Thursday,46.022,49.10342,49.75,14.750586,3292
2012-01-20,spring,January,0,Friday,48.051500000000004,51.886219999999994,45.0,13.58425,3163
2012-01-21,spring,January,0,Saturday,44.7919754,47.73875,83.125,14.917014,1301
2012-01-22,spring,January,0,Sunday,43.9925,46.6025,79.625,13.375746000000001,1977
2012-01-23,spring,January,0,Monday,48.112975399999996,53.87522,91.125,7.4174359999999995,2432
2012-01-24,spring,January,0,Tuesday,57.2765,63.41972,83.58330000000001,8.292389,4339
2012-01-25,spring,January,0,Wednesday,53.7095246,58.53389,64.375,10.791756999999999,4270
2012-01-26,spring,January,0,Thursday,57.2150246,64.0445,76.95830000000001,4.917518600000001,4075
2012-01-27,spring,January,0,Friday,63.365,69.38447,74.125,22.958689,3456
2012-01-28,spring,January,0,Saturday,55.3084754,61.374109999999995,54.333299999999994,14.125542999999999,4023
2012-01-29,spring,January,0,Sunday,52.8485,56.544889999999995,31.125000000000004,16.08335,3243
2012-01-30,spring,January,0,Monday,51.8645246,55.63625,40.0833,14.458064,3624
2012-01-31,spring,January,0,Tuesday,60.782,66.31853000000001,41.6667,17.541739,4509
2012-02-01,spring,February,0,Wednesday,66.6245246,73.98842,50.79169999999999,12.667489000000002,4579
2012-02-02,spring,February,0,Thursday,61.4585246,67.90739,67.29169999999999,12.541528999999999,3761
2012-02-03,spring,February,0,Friday,55.1239754,59.84114,52.6667,11.959232000000002,4151
2012-02-04,spring,February,0,Saturday,51.495524599999996,56.54525,77.95830000000001,8.167032,2832
2012-02-05,spring,February,0,Sunday,51.6184754,55.80689,68.7917,11.791732000000001,2947
2012-02-06,spring,February,0,Monday,52.8565442,58.678340000000006,62.2174,10.304599999999999,3784
2012-02-07,spring,February,0,Tuesday,58.1375246,64.49936,49.625,9.874393000000001,4375
2012-02-08,spring,February,0,Wednesday,50.9420246,55.97789,72.2917,8.959307,2802
2012-02-09,spring,February,0,Thursday,51.557,55.57892,56.2083,13.000478999999999,3830
2012-02-10,spring,February,0,Friday,52.7254754,58.42022,54.0,7.834243,3831
2012-02-11,spring,February,0,Saturday,48.5435246,50.978030000000004,73.125,19.416332,2169
2012-02-12,spring,February,0,Sunday,41.4095,41.14922,46.458299999999994,27.417203999999998,1529
2012-02-13,spring,February,0,Monday,48.420500000000004,52.51217,41.125,11.207961,3422
2012-02-14,spring,February,0,Tuesday,55.5545246,62.05514000000001,50.875,9.458993,3922
2012-02-15,spring,February,0,Wednesday,57.7069754,63.646609999999995,53.125,12.167200000000001,4169
2012-02-16,spring,February,0,Thursday,55.37002460000001,61.71458,75.2917,6.125475000000001,3005
2012-02-17,spring,February,0,Friday,57.3379754,63.646609999999995,63.4583,13.791682,4154
2012-02-18,spring,February,0,Saturday,57.5840246,63.98825,53.4583,12.792243,4318
2012-02-19,spring,February,0,Sunday,52.664,55.92092,51.5833,16.958504,2689
2012-02-20,spring,February,1,Monday,52.664,56.60519,50.7826,15.348560999999998,3129
2012-02-21,spring,February,0,Tuesday,53.2415588,58.56017,59.434799999999996,13.783039,3777
2012-02-22,spring,February,0,Wednesday,61.2124754,67.34003,56.7917,15.709557,4773
2012-02-23,spring,February,0,Thursday,65.5175246,72.00014,55.45830000000001,12.791171,5062
2012-02-24,spring,February,0,Friday,62.0735,68.98739,73.75,15.916989,3487
2012-02-25,spring,February,0,Saturday,53.4634754,55.01075,39.5833,28.250014,2732
2012-02-26,spring,February,0,Sunday,52.6025246,56.14772,41.0,13.750342999999999,3389
2012-02-27,spring,February,0,Monday,59.060024600000006,64.21585999999999,49.0833,17.958211,4322
2012-02-28,spring,February,0,Tuesday,58.5065246,63.81725,39.5833,12.958939,4363
2012-02-29,spring,February,0,Wednesday,57.4128824,63.3623,80.4783,12.000839,1834
2012-03-01,spring,March,0,Thursday,67.8544754,74.78339,61.5417,15.208129,4990
2012-03-02,spring,March,0,Friday,58.0759754,64.38578,65.7083,9.708568,3194
2012-03-03,spring,March,0,Saturday,62.5655246,69.21428,62.125,10.792293,4066
2012-03-04,spring,March,0,Sunday,56.0464754,59.27189,40.3333,22.416257,3423
2012-03-05,spring,March,0,Monday,49.957975399999995,53.70539,50.625,15.333486,3333
2012-03-06,spring,March,0,Tuesday,51.064975399999994,54.953779999999995,45.6667,13.458625,3956
2012-03-07,spring,March,0,Wednesday,61.827524600000004,66.65899999999999,51.3333,23.167193,4916
2012-03-08,spring,March,0,Thursday,70.92949999999999,79.21436,56.75,29.584721,5382
2012-03-09,spring,March,0,Friday,62.3194754,67.73747,40.708299999999994,27.7916,4569
2012-03-10,spring,March,0,Saturday,53.2175,56.99903,35.041700000000006,15.125250000000001,4118
2012-03-11,spring,March,0,Sunday,58.6963382,64.3703,47.695699999999995,14.913329,4911
2012-03-12,spring,March,0,Monday,66.4400246,73.36328,48.9167,13.916771,5298
2012-03-13,spring,March,0,Tuesday,73.697,80.86361000000001,61.75000000000001,15.87565,5847
2012-03-14,spring,March,0,Wednesday,74.2505,81.37553,50.708299999999994,7.709153999999999,6312
2012-03-15,spring,March,0,Thursday,73.14349999999999,79.95425,57.958299999999994,10.042161,6192
2012-03-16,spring,March,0,Friday,64.16447539999999,71.26061,84.20830000000001,7.583864,4378
2012-03-17,spring,March,0,Saturday,69.9455246,77.45414,75.5833,7.417168,7836
2012-03-18,spring,March,0,Sunday,66.87049999999999,73.75999999999999,81.0,8.501161,5892
2012-03-19,spring,March,0,Monday,72.221,79.95389,72.875,10.875239,6153
2012-03-20,spring,March,0,Tuesday,73.38947540000001,80.46797000000001,80.7917,8.125157,6093
2012-03-21,summer,March,0,Wednesday,71.2370246,78.19322,82.125,6.0004061,6230
2012-03-22,summer,March,0,Thursday,72.8975246,79.84103,83.125,7.876653999999999,6871
2012-03-23,summer,March,0,Friday,76.4030246,83.30602999999999,69.41669999999999,7.7921000000000005,8362
2012-03-24,summer,March,0,Saturday,69.08449999999999,75.80597,88.5417,12.916460999999998,3372
2012-03-25,summer,March,0,Sunday,64.2875,71.37392,88.0833,14.791924999999999,4996
2012-03-26,summer,March,0,Monday,64.9024754,71.4875,47.7917,25.917007,5558
2012-03-27,summer,March,0,Tuesday,55.8619754,60.40886,28.999999999999996,12.541864,5102
2012-03-28,summer,March,0,Wednesday,67.7315246,74.38550000000001,48.125,19.541957,5698
2012-03-29,summer,March,0,Thursday,68.4695246,75.40736000000001,43.916700000000006,21.41655,6133
2012-03-30,summer,March,0,Friday,59.306,65.80589,58.0833,9.250489,5459
2012-03-31,summer,March,0,Saturday,63.3035246,69.95372,73.83330000000001,16.791339,6235
2012-04-01,summer,April,0,Sunday,63.4264754,69.55583,67.625,11.541889,6041
2012-04-02,summer,April,0,Monday,64.0227794,70.47617,50.43479999999999,20.913313,5936
2012-04-03,summer,April,0,Tuesday,66.4400246,73.53347,39.6667,6.708911,6772
2012-04-04,summer,April,0,Wednesday,71.9750246,80.01050000000001,46.958299999999994,12.125325,6436
2012-04-05,summer,April,0,Thursday,64.10300000000001,70.80467,37.416700000000006,14.708443,6457
2012-04-06,summer,April,0,Friday,61.7659754,67.16903,37.7083,20.125996,6460
2012-04-07,summer,April,0,Saturday,64.2875,70.35161,25.416700000000002,18.416356999999998,6857
2012-04-08,summer,April,0,Sunday,68.9,76.31825,27.5833,15.583931999999999,5169
2012-04-09,summer,April,0,Monday,68.1005246,74.89742,31.75,23.999132,5585
2012-04-10,summer,April,0,Tuesday,64.9640246,71.26097,43.5,16.708125000000003,5918
2012-04-11,summer,April,0,Wednesday,57.7337648,62.354659999999996,46.9565,19.783358,4862
2012-04-12,summer,April,0,Thursday,61.3355,66.88436,46.625,19.458743,5409
2012-04-13,summer,April,0,Friday,64.65650000000001,70.86272,40.8333,10.416557,6398
2012-04-14,summer,April,0,Saturday,68.53099999999999,75.91964,50.291700000000006,12.791439,7460
2012-04-15,summer,April,0,Sunday,76.7720246,83.64875,50.79169999999999,15.083643,7132
2012-04-16,summer,April,1,Monday,81.01552459999999,87.34325000000001,56.166700000000006,19.083543,6370
2012-04-17,summer,April,0,Tuesday,76.8949754,85.86383,39.0417,18.333143,6691
2012-04-18,summer,April,0,Wednesday,66.1939754,73.13342,56.9167,11.250103999999999,4367
2012-04-19,summer,April,0,Thursday,68.7769754,76.37414,61.25000000000001,4.417256399999999,6565
2012-04-20,summer,April,0,Friday,70.8680246,78.41975,69.4583,10.041357,7290
2012-04-21,summer,April,0,Saturday,74.066,80.86289,68.2917,19.000328999999997,6624
2012-04-22,summer,April,0,Sunday,61.274024600000004,67.05536000000001,83.54169999999999,23.084582,1027
2012-04-23,summer,April,0,Monday,55.73902459999999,59.10125,76.66669999999999,20.334232,3214
2012-04-24,summer,April,0,Tuesday,62.5039754,68.47547,45.4167,16.708661,5633
2012-04-25,summer,April,0,Wednesday,67.1780246,74.32853,42.7917,7.959064000000001,6196
2012-04-26,summer,April,0,Thursday,68.7769754,75.52247,75.66669999999999,11.833875,5026
2012-04-27,summer,April,0,Friday,65.7635,72.73733,40.0833,23.291410999999997,6233
2012-04-28,summer,April,0,Saturday,59.798024600000005,65.97536,48.9583,8.708325,4220
2012-04-29,summer,April,0,Sunday,65.8249754,72.51088999999999,58.7083,7.8328359999999995,6304
2012-04-30,summer,April,0,Monday,66.2555246,73.19264,56.99999999999999,11.499746,5572
2012-05-01,summer,May,0,Tuesday,77.2639754,83.93189,65.95830000000001,10.458432,5740
2012-05-02,summer,May,0,Wednesday,73.6355246,80.41064,79.7083,9.249885999999998,6169
2012-05-03,summer,May,0,Thursday,73.328,80.35177999999999,76.83330000000001,8.957632,6421
2012-05-04,summer,May,0,Friday,78.3095,85.18253,73.54169999999999,10.916846,6296
2012-05-05,summer,May,0,Saturday,77.8790246,84.61472,75.66669999999999,10.250464000000001,6883
2012-05-06,summer,May,0,Sunday,73.5125,81.20633000000001,74.0,10.041892999999998,6359
2012-05-07,summer,May,0,Monday,71.66749999999999,79.44278,66.41669999999999,15.458307000000001,6273
2012-05-08,summer,May,0,Tuesday,74.9270246,82.17239000000001,68.58330000000001,19.833942999999998,5728
2012-05-09,summer,May,0,Wednesday,74.435,81.77225,74.4167,14.499604,4717
2012-05-10,summer,May,0,Thursday,69.3304754,76.26047,55.2083,21.042221,6572
2012-05-11,summer,May,0,Friday,71.3599754,78.87497,36.0417,15.874778999999998,7030
2012-05-12,summer,May,0,Saturday,73.6355246,81.03353,48.0417,8.249910999999999,7429
2012-05-13,summer,May,0,Sunday,77.2025,84.67142,57.62500000000001,15.082839,6118
2012-05-14,summer,May,0,Monday,74.3119754,81.49100000000001,78.95830000000001,14.250364000000001,2843
2012-05-15,summer,May,0,Tuesday,77.1410246,83.87636,79.45830000000001,9.875264,5115
2012-05-16,summer,May,0,Wednesday,78.9860246,85.63775000000001,69.7917,8.208304,7424
2012-05-17,summer,May,0,Thursday,75.7879754,83.53517000000001,52.0,15.374825000000001,7384
2012-05-18,summer,May,0,Friday,73.6355246,81.60088999999999,52.33330000000001,9.166739,7639
2012-05-19,summer,May,0,Saturday,76.28,83.02171999999999,45.625,5.626325,8294
2012-05-20,summer,May,0,Sunday,77.81747539999999,84.55703,53.041700000000006,17.042589,7129
2012-05-21,summer,May,0,Monday,76.1569754,82.91003,81.125,15.624668,4359
2012-05-22,summer,May,0,Tuesday,77.387,84.27425000000001,76.5833,7.9171890000000005,6073
2012-05-23,summer,May,0,Wednesday,77.8790246,84.61508,77.45830000000001,6.834,5260
2012-05-24,summer,May,0,Thursday,80.339,86.603,71.6667,11.584031999999999,6770
2012-05-25,summer,May,0,Friday,82.184,88.47761,74.7083,9.41685,6734
2012-05-26,summer,May,0,Saturday,83.10650000000001,89.84264,73.25,13.332464,6536
2012-05-27,summer,May,0,Sunday,82.922,89.72825,69.7083,14.416457,6591
2012-05-28,summer,May,1,Monday,84.58250000000001,93.13700000000001,67.625,13.166907,6043
2012-05-29,summer,May,0,Tuesday,85.32050000000001,92.56928,68.4583,19.7918,5743
2012-05-30,summer,May,0,Wednesday,80.4620246,87.00161,67.0,9.000043,6855
2012-05-31,summer,May,0,Thursday,82.184,88.81961000000001,49.2917,13.083693,7338
2012-06-01,summer,June,0,Friday,80.2775246,86.71658,75.5417,15.916721,4127
2012-06-02,summer,June,0,Saturday,75.0499754,82.96592,54.9167,12.499653999999998,8120
2012-06-03,summer,June,0,Sunday,76.4645,83.76196999999999,49.333299999999994,12.333829,7641
2012-06-04,summer,June,0,Monday,76.0955,84.04547,48.7083,19.083811,6998
2012-06-05,summer,June,0,Tuesday,71.9134754,79.33028,61.3333,14.041525,7001
2012-06-06,summer,June,0,Wednesday,72.8975246,80.80628,61.12499999999999,5.167375,7055
2012-06-07,summer,June,0,Thursday,76.4645,83.24978,56.7083,10.542449999999999,7494
2012-06-08,summer,June,0,Friday,79.9085246,85.80758,46.791700000000006,11.750661,7736
2012-06-09,summer,June,0,Saturday,84.4594754,90.35303000000002,43.7083,9.667229,7498
2012-06-10,summer,June,0,Sunday,85.62802459999999,91.71653,53.833299999999994,8.959307,6598
2012-06-11,summer,June,0,Monday,85.1974754,91.37489,58.791700000000006,13.916771,6664
2012-06-12,summer,June,0,Tuesday,80.21597539999999,85.80875,83.3333,14.374582,4972
2012-06-13,summer,June,0,Wednesday,80.4004754,87.00053,58.2083,22.999693,7421
2012-06-14,summer,June,0,Thursday,79.8469754,88.19447,56.958299999999994,17.000111,7363
2012-06-15,summer,June,0,Friday,79.17052460000001,85.97785999999999,58.958299999999994,11.833339,7665
2012-06-16,summer,June,0,Saturday,78.6170246,85.52372,50.416700000000006,11.166689,7702
2012-06-17,summer,June,0,Sunday,75.7265,83.47775,59.875,9.708568,6978
2012-06-18,summer,June,0,Monday,73.9429754,81.03578,77.79169999999999,11.707982000000001,5099
2012-06-19,summer,June,0,Tuesday,82.7989754,90.92228,69.0,9.917139,6825
2012-06-20,summer,June,0,Wednesday,89.74849999999999,96.88775,59.2083,7.625403999999999,6211
2012-06-21,fall,June,0,Thursday,91.4704754,99.72878,56.7917,7.958728999999999,5905
2012-06-22,fall,June,0,Friday,89.3795,97.17089,57.375,12.250414000000001,5823
2012-06-23,fall,June,0,Saturday,85.9970246,90.75128,53.4583,12.041307,7458
2012-06-24,fall,June,0,Sunday,86.85797540000002,92.68285999999999,47.9167,9.750174999999999,6891
2012-06-25,fall,June,0,Monday,84.82847539999999,90.86377999999999,50.416700000000006,20.125661,6779
2012-06-26,fall,June,0,Tuesday,78.55547539999999,85.52336,37.333299999999994,23.292014,7442
2012-06-27,fall,June,0,Wednesday,83.4755,89.67128,36.0,18.208925,7335
2012-06-28,fall,June,0,Thursday,87.2885246,92.79607999999999,42.25,11.50055,6879
2012-06-29,fall,June,0,Friday,93.56152460000001,102.79517,48.875,11.082939000000001,5463
2012-06-30,fall,June,0,Saturday,88.45700000000001,93.87572,60.12499999999999,10.791756999999999,5687
2012-07-01,fall,July,0,Sunday,92.20847540000001,99.55661,51.87500000000001,11.291443,5531
2012-07-02,fall,July,0,Monday,89.6870246,95.18342,44.7083,13.082889,6227
2012-07-03,fall,July,0,Tuesday,89.6254754,95.2385,49.2083,8.457878999999998,6660
2012-07-04,fall,July,1,Wednesday,90.24052459999999,97.91033,53.87499999999999,9.041649999999999,7403
2012-07-05,fall,July,0,Thursday,93.0695,100.52303,45.7917,12.999943,6241
2012-07-06,fall,July,0,Friday,93.1309754,99.72797,45.0833,9.791514,6207
2012-07-07,fall,July,0,Saturday,95.5910246,104.44217,49.2083,10.958118,4840
2012-07-08,fall,July,0,Sunday,92.7005,103.13564,57.375,8.417143,4672
2012-07-09,fall,July,0,Monday,84.4594754,90.86486,68.3333,12.125325,6569
2012-07-10,fall,July,0,Tuesday,85.1974754,91.83164000000001,66.75,10.166379,6290
2012-07-11,fall,July,0,Wednesday,84.8900246,90.52439000000001,63.3333,10.166110999999999,7264
2012-07-12,fall,July,0,Thursday,84.82847539999999,90.92147,52.9583,9.833924999999999,7446
2012-07-13,fall,July,0,Friday,85.9970246,92.11397000000001,48.5833,5.41695,7499
2012-07-14,fall,July,0,Saturday,83.9059754,91.94378,69.91669999999999,9.626493,6969
2012-07-15,fall,July,0,Sunday,87.0424754,95.46764,71.7917,11.166689,6031
2012-07-16,fall,July,0,Monday,88.33397540000001,97.17125000000001,64.5,11.000529,6830
2012-07-17,fall,July,0,Tuesday,92.3929754,100.01147,50.583299999999994,7.666743,6786
2012-07-18,fall,July,0,Wednesday,90.5479754,99.10247000000001,57.7083,9.208614,5713
2012-07-19,fall,July,0,Thursday,88.826,96.31778,60.0417,11.083743,6591
2012-07-20,fall,July,0,Friday,81.1384754,87.17224999999999,84.4167,14.000789000000001,5870
2012-07-21,fall,July,0,Saturday,75.9724754,81.49207999999999,86.5417,14.2911,4459
2012-07-22,fall,July,0,Sunday,81.2615,88.08125000000001,76.25,6.292693600000001,7410
2012-07-23,fall,July,0,Monday,86.7350246,94.10153,69.41669999999999,9.291761,6966
2012-07-24,fall,July,0,Tuesday,87.4114754,95.5805,65.5,14.167418,7592
2012-07-25,fall,July,0,Wednesday,85.4435246,90.86486,45.0,11.0416,8173
2012-07-26,fall,July,0,Thursday,89.3180246,98.53367,59.666700000000006,19.082471,6861
2012-07-27,fall,July,0,Friday,89.6870246,98.07953,59.458299999999994,10.250464000000001,6904
2012-07-28,fall,July,0,Saturday,87.7804754,94.78436,61.3333,10.542449999999999,6685
2012-07-29,fall,July,0,Sunday,85.2590246,92.11397000000001,62.375,11.416532,6597
2012-07-30,fall,July,0,Monday,85.9354754,93.64883,66.875,10.292339,7105
2012-07-31,fall,July,0,Tuesday,84.6439754,91.66064000000001,70.41669999999999,11.083475,7216
2012-08-01,fall,August,0,Wednesday,84.9515,92.05772,67.75,9.458993,7580
2012-08-02,fall,August,0,Thursday,87.53450000000001,95.63792000000001,65.95830000000001,8.666718,7261
2012-08-03,fall,August,0,Friday,88.5184754,97.05803,64.25,14.458064,7175
2012-08-04,fall,August,0,Saturday,90.5479754,99.61403,61.3333,17.249686,6824
2012-08-05,fall,August,0,Sunday,88.7645246,97.79711,65.25,19.458206999999998,5464
2012-08-06,fall,August,0,Monday,87.53450000000001,95.92214,65.4167,8.666718,7013
2012-08-07,fall,August,0,Tuesday,86.3044754,94.78589000000001,70.375,7.8328359999999995,7273
2012-08-08,fall,August,0,Wednesday,87.35,95.69453000000001,67.29169999999999,7.4169,7534
2012-08-09,fall,August,0,Thursday,87.7804754,94.95572,62.0417,10.458699999999999,7286
2012-08-10,fall,August,0,Friday,84.82847539999999,92.11478000000001,71.5833,16.000471,5786
2012-08-11,fall,August,0,Saturday,83.10650000000001,89.44403,73.2917,13.834093,6299
2012-08-12,fall,August,0,Sunday,83.7214754,90.01210999999999,53.041700000000006,8.208304,6544
2012-08-13,fall,August,0,Monday,85.1974754,91.60286,54.541700000000006,9.126204,6883
2012-08-14,fall,August,0,Tuesday,85.62802459999999,92.91011,68.6667,11.333586,6784
2012-08-15,fall,August,0,Wednesday,84.1520246,90.86332999999999,61.9583,11.374657000000001,7347
2012-08-16,fall,August,0,Thursday,85.07452459999999,90.92192,51.916700000000006,9.500332,7605
2012-08-17,fall,August,0,Friday,85.3819754,53.816,57.0833,15.500718,7148
2012-08-18,fall,August,0,Saturday,82.0609754,87.62639,60.3333,11.917089,7865
2012-08-19,fall,August,0,Sunday,78.9244754,86.31986,71.1667,5.79215,4549
2012-08-20,fall,August,0,Monday,78.9244754,85.63703000000001,73.4167,8.708592999999999,6530
2012-08-21,fall,August,0,Tuesday,79.9085246,86.09225,67.375,4.875643600000001,7006
2012-08-22,fall,August,0,Wednesday,81.2615,87.96686,67.7083,4.708981100000001,7375
2012-08-23,fall,August,0,Thursday,83.3524754,89.33072,63.5833,5.667918600000001,7765
2012-08-24,fall,August,0,Friday,83.84450000000001,90.239,61.5,4.833768600000001,7582
2012-08-25,fall,August,0,Saturday,80.8310246,87.68264,71.2917,16.375336,6053
2012-08-26,fall,August,0,Sunday,80.21597539999999,85.63964,84.5833,15.333486,5255
2012-08-27,fall,August,0,Monday,83.9059754,90.92192,73.04169999999999,8.625110999999999,6917
2012-08-28,fall,August,0,Tuesday,85.7509754,91.9445,62.0,12.791975,7040
2012-08-29,fall,August,0,Wednesday,82.553,89.21597,55.2083,7.541653999999999,7697
2012-08-30,fall,August,0,Thursday,84.1520246,90.75011,59.0417,5.1668189,7713
2012-08-31,fall,August,0,Friday,88.3955246,94.046,58.75,11.291711,7350
2012-09-01,fall,September,0,Saturday,87.59597540000001,95.23886,63.8333,7.5835289999999995,6140
2012-09-02,fall,September,0,Sunday,83.4140246,90.41,81.5,4.2927436000000005,5810
2012-09-03,fall,September,1,Monday,84.2135,91.54661000000002,79.0833,10.125107,6034
2012-09-04,fall,September,0,Tuesday,85.56647539999999,93.81992,75.5,15.833507,6864
